
#S 84  LISAKscan2 energy Edge Tint dPoint iMach
#D Sat Jun 08 18:07:28 2024
#T 2  (Seconds)
#G0 0
#G1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#G3 0 0 0 0 0 0 0 0 0
#G4 0
#Q 
#P0  11.199983 10.170212 8.5778827 0 -3.395 5.395125 1.0641
#P1 61.064425 62.1285 30 2 -4.395 67.999998 23.999999 1443.3495
#P2 49.150794 -0.33209877 0.32 0.17777778 54 60.000028 13.4 -12.5
#P3 101.7 50.479531 131.35 44.999997 0.01 -1 -10 74
#P4 0 300 300 -38.799855 7.6197105 
#UMI0     Current AutoM      Shutter    
#UMI1      199.34    ON     FE open     
#UMI2 Refill in 3153 sec, Fill Mode: 7/8 multibunch / Message: Jun  8 18:01 Delivery:Next Refill at 19:00; 
#N 44
#L energy    Epoch  ebragg  epitch  srcur  I0_eh2  I1_eh2  IX_eh2  IR_eh2  c8  VPOS_enc  HPOS2_enc  RBENCH_enc  EBENCH_enc  ROT_enc  HPOS1_enc  fluo01  fluo02  fluo03  fluo04  fluo05  fluo06  fluo07  fluo08  fluo09  fluo10  fluo11  fluo12  fluo13  I0_eh1  I1_eh1  IX_eh1  c9  volt1  volt2  sdd  ebraggc  e1pv  e1sp  e1op  e1wsp  Oxford503  Seconds  Seconds
11.411943  210483.577 8210636 38100307 197.52707 234943 110097 78676 0 0 -17820 -5703 -15005 147056 -76 -2354 266100.62 578752.69 316056.89 0 515800.12 525388.89 553515.91 534162.04 527181.5 298001.48 591384.07 337307.35 0 40637 0 2000027 0 0.0073244423 -0.0048829615 0 8210652.6 0 0 0 0 0 2.000001 2.000001
11.415372  210486.970 8208222 38100308 197.51724 234864 110328 78893 0 0 -17820 -5703 -15005 147056 -76 -2354 265948.74 577670.48 314238.84 0 512572.12 526083.29 549453.91 531715.63 528153.8 298863.6 590552.51 339289.03 0 40618 0 2000027 0 0.0073244423 -0.0048829615 0 8208239.1 0 0 0 0 0 2.000001 2.000001
11.418848  210490.394 8205766 38100307 197.5087 234772 110528 79115 0 0 -17820 -5703 -15005 147056 -76 -2354 274859.41 578915.88 315748.88 0 517089.98 526581.9 550717.22 531925.9 530039.51 296656.19 591985.49 339202.65 0 40600 0 2000027 0 0.0073244423 -0.0048829615 0 8205782 0 0 0 0 0 2.000001 2.000001
11.422326  210493.781 8203352 38100307 197.50424 234685 110742 79478 0 0 -17820 -5703 -15005 147056 -76 -2354 265071.76 576501.04 313425.46 0 515297.55 524796.28 551410.02 533127.3 526568.52 299558.29 590172.92 337095.78 0 40576 0 2000027 0 0.0073244423 -0.0048829615 0 8203368.1 0 0 0 0 0 2.000001 2.000001
11.425806  210497.180 8200879 38100307 197.49552 234537 110949 79923 0 0 -17820 -5703 -15005 147056 -76 -2354 264200.13 578138.47 313983.52 0 513153.57 524104.25 550772.53 532118.46 525276.12 299627.53 588484.08 336608.32 0 40536 0 2000028 0 0.0073244423 -0.0048829615 0 8200894 0 0 0 0 0 2.000001 2.000001
11.429334  210500.566 8198479 38100308 197.48658 234449 111200 80579 0 0 -17820 -5703 -15005 147056 -76 -2354 267079.06 576944.46 314150.67 0 511917.8 523868.1 550917.12 530306.47 526569.8 299653.95 587866.44 337397.57 0 40516 0 2000027 0 0.0073244423 -0.0048829615 0 8198495.4 0 0 0 0 0 2.000001 2.000001
11.432864  210503.975 8195961 38100307 197.47679 234055 111324 81010 0 0 -17820 -5703 -15005 147056 -76 -2354 265709.75 575292.86 313445.77 0 512313.02 522871.94 549771.39 528811.53 524724.88 297568.16 587554.29 335574.43 0 40447 0 2000027 0 0.0073244423 -0.0048829615 0 8195975 0 0 0 0 0 2.000001 2.000001
11.436396  210507.364 8193534 38100307 197.47262 234200 111687 81699 0 0 -17820 -5703 -15005 147056 -76 -2354 261693.38 574233.67 312642.02 0 509904.2 521825.48 546632.18 527275.12 523529.05 293558.61 586400.19 334246.81 0 40468 0 2000028 0 0.0073244423 -0.0048829615 0 8193550.7 0 0 0 0 0 2.000001 2.000001
11.439975  210510.764 8191026 38100308 197.4636 234041 111910 82196 0 0 -17820 -5703 -15005 147056 -76 -2354 266140.99 571133.43 311938.58 0 509348.85 523335.62 544991.77 528200.74 522579.7 293142.3 584164.38 336152.33 0 40439 0 2000028 0 0.0073244423 -0.0048829615 0 8191040.3 0 0 0 0 0 2.000001 2.000001
11.443557  210514.161 8188453 38100307 197.45684 233669 112044 82564 0 0 -17820 -5703 -15005 147056 -76 -2354 263604.84 571063.4 312279.36 0 508672.5 520790.43 545703.49 526576.43 521578.99 297086.56 584391.29 334584.62 0 40372 0 2000027 0 0.0073244423 -0.0048829615 0 8188468.8 0 0 0 0 0 2.000001 2.000001
11.447187  210517.582 8185950 38100307 197.45203 226975 109092 80684 0 0 -17820 -5703 -15005 147056 -76 -2354 255672.18 556927.14 302261.75 0 495760.01 506772.8 529972.16 512634.17 508800 285669.15 569540.74 325128.31 0 39304 0 2000027 0 0.0073244423 -0.0048829615 0 8185965 0 0 0 0 0 2.000001 2.000001
11.450819  210520.992 8183295 38100308 197.4432 234187 112964 84363 0 0 -17820 -5703 -15005 147056 -76 -2354 266692.92 568193.71 309885.71 0 506737.86 518383.25 544208.85 524098.76 521610.66 294687.71 581678.87 332258.41 0 40439 0 2000027 0 0.0073244423 -0.0048829615 0 8183309.4 0 0 0 0 0 2.000001 2.000001
11.454453  210524.394 8180764 38100307 197.43408 233988 113232 85137 0 0 -17820 -5703 -15005 147056 -76 -2354 263933.17 566338.12 308803.1 0 503850.76 516958.96 540862.82 521299.35 518076.32 284836.15 578292.07 332202.69 0 40406 0 2000027 0 0.0073244423 -0.0048829615 0 8180782.4 0 0 0 0 0 2.000001 2.000001
11.458135  210527.773 8178151 38100308 197.42949 233800 113491 86221 0 0 -17820 -5703 -15005 147056 -76 -2354 259121.31 565695 307321.37 0 501877.1 511498.53 538751.37 520887.52 514107.36 280453.74 575838.61 328434.52 0 40367 0 2000027 0 0.0073244423 -0.0048829615 0 8178166.7 0 0 0 0 0 2.000001 2.000001
11.46182  210531.127 8175501 38100308 197.42032 233587 113733 86875 0 0 -17820 -5703 -15005 147056 -76 -2354 263995.6 563154.74 306901.29 0 500659.91 510492.42 537385.15 518656.11 515870.15 287377.47 574905.12 329488.17 0 40327 0 2000027 0 0.0073244423 -0.0048829615 0 8175518.3 0 0 0 0 0 2.000001 2.000001
11.465507  210534.499 8172978 38100308 197.41081 233546 114017 87529 0 0 -17820 -5703 -15005 147056 -76 -2354 265921.33 563501.87 306791.16 0 501028.15 510206.63 536933.26 519134.57 515314.54 291789.57 573543.14 328998.45 0 40330 0 2000027 0 0.0073244423 -0.0048829615 0 8172996.8 0 0 0 0 0 2.000001 2.000001
11.469241  210537.862 8170298 38100308 197.40693 233430 114265 88195 0 0 -17820 -5703 -15005 147056 -76 -2354 261678.81 561225.15 305427.31 0 499553.32 507060.41 537652.73 518541.52 512269.93 286668.63 572935.88 328337.22 0 40307 0 2000027 0 0.0073244423 -0.0048829615 0 8170315.2 0 0 0 0 0 2.000001 2.000001
11.472979  210541.265 8167685 38100307 197.39845 233259 114494 88672 0 0 -17820 -5703 -15005 147056 -76 -2354 255955.19 560527.65 305381.34 0 497303.96 506151.04 537243.74 514766.78 508920.04 287327.28 572696.34 327236.92 0 40272 0 2000027 0 0.0073244423 -0.0048829615 0 8167705.3 0 0 0 0 0 2.000001 2.000001
11.476764  210544.661 8165052 38100307 197.38916 233170 114756 89279 0 0 -17820 -5703 -15005 147056 -76 -2354 261460.66 562205.17 305362.59 0 499869.05 505066.63 535449.02 517493.16 512811.45 290302.76 572509.54 328009.72 0 40255 0 2000026 0 0.0073244423 -0.0048829615 0 8165071.3 0 0 0 0 0 2.000001 2.000001
11.480552  210548.035 8162370 38100308 197.37906 233122 114988 89337 0 0 -17820 -5703 -15005 147056 -76 -2354 262483.72 560415.04 304666.16 0 500422.92 506651.53 535448.37 516773.65 508799.63 287904.97 572536.52 327446.6 0 40243 0 2000027 0 0.012207404 -0.0048829615 0 8162386.8 0 0 0 0 0 2.000001 2.000001
11.484343  210551.438 8159732 38100308 197.37516 233027 115158 89034 0 0 -17820 -5703 -15005 147056 -76 -2354 257832.21 562447.84 305560.88 0 499093.82 507467.89 536724.12 518782.64 510300.43 291772.33 574870.31 327707 0 40223 0 2000027 0 0.0073244423 -0.0048829615 0 8159751.7 0 0 0 0 0 2.000001 2.000001
11.488182  210554.895 8157070 38100308 197.36603 232951 115284 88715 0 0 -17820 -5703 -15005 147056 -76 -2354 255039.61 566900.74 307716.36 0 498525.01 508250.52 540247.14 520874.67 509518.33 292344.86 575903.01 328389.81 0 40201 0 2000027 0 0.012207404 -0.0048829615 0 8157088.1 0 0 0 0 0 2.000001 2.000001
11.492023  210558.281 8154399 38100307 197.35733 232816 115407 88165 0 0 -17820 -5703 -15005 147056 -76 -2354 265697.16 567285.03 309098.47 0 503634.76 510938.57 541799.06 522404.94 515902.71 291916.39 578148.95 333111.29 0 40175 0 2000027 0 0.0073244423 -0.0048829615 0 8154415.3 0 0 0 0 0 2.000001 2.000001
11.495867  210561.734 8151684 38100307 197.35271 232712 115545 88033 0 0 -17820 -5703 -15005 147056 -76 -2354 267306.79 568717.41 309594.12 0 508271.42 512046.79 542305.86 524684.15 516003.12 293076.2 582172.67 332479.09 0 40157 0 2000026 0 0.0073244423 -0.0048829615 0 8151703.2 0 0 0 0 0 2.000001 2.000001
11.499759  210565.156 8149042 38100308 197.34403 232605 115716 88167 0 0 -17820 -5703 -15005 147056 -76 -2354 259078.57 569087.34 308021.4 0 504642.26 511631.99 543793.91 526482.86 512161.35 294859.76 580876.49 330722.25 0 40126 0 2000027 0 0.0073244423 -0.0048829615 0 8149059.7 0 0 0 0 0 2.000001 2.000001
11.503654  210568.598 8146318 38100308 197.33467 232495 115872 88433 0 0 -17820 -5703 -15005 147056 -76 -2354 262328.21 570546.29 308933.03 0 504487.59 513374.64 541849.96 523204.26 512938.79 296878.36 579462.23 332407.65 0 40109 0 2000028 0 0.0073244423 -0.0048829615 0 8146334 0 0 0 0 0 2.000001 2.000001
11.507552  210572.013 8143570 38100308 197.32616 232391 116038 88454 0 0 -17820 -5703 -15005 147056 -76 -2354 267347.7 568546.98 309114.83 0 509739.43 512340.49 542830.83 524302.61 517847.53 290630.99 581707.95 333660.4 0 40085 0 2000027 0 0.0073244423 -0.0048829615 0 8143589.9 0 0 0 0 0 2.000001 2.000001
11.511498  210575.468 8140896 38100307 197.32188 232293 116203 88457 0 0 -17820 -5703 -15005 147056 -76 -2354 264919.92 569703.57 309200.72 0 507685.21 513262.19 544929.52 524536.37 516027.3 288838.03 583732.09 334690.21 0 40061 0 2000026 0 0.0073244423 -0.0048829615 0 8140916.1 0 0 0 0 0 2.000001 2.000001
11.515448  210578.898 8138126 38100307 197.31268 232177 116373 88543 0 0 -17820 -5703 -15005 147056 -76 -2354 265217 571465.52 308919.19 0 507872.88 514791.59 544081.77 525759.75 516598.17 295990.95 580763.88 333126.06 0 40037 0 2000028 0 0.0073244423 -0.0048829615 0 8138143.8 0 0 0 0 0 2.000001 2.000001
11.519399  210582.311 8135395 38100308 197.30398 232057 116560 89015 0 0 -17820 -5703 -15005 147056 -76 -2354 268027.73 571557.3 309456.02 0 508350.93 513493.01 543362.45 525966.28 517922.26 295994.6 581960.25 333493.66 0 40012 0 2000027 0 0.0073244423 -0.0048829615 0 8135412.3 0 0 0 0 0 2.000001 2.000001
11.5234  210585.707 8132654 38100307 197.29912 231904 116781 89461 0 0 -17820 -5703 -15005 147056 -76 -2354 264915.4 569207.25 309235.86 0 508290.96 512898.55 544765.42 525157.87 517070.9 296021.77 580794.51 332876.52 0 39981 0 2000028 0 0.0073244423 -0.0048829615 0 8132675.1 0 0 0 0 0 2.000001 2.000001
11.527403  210589.157 8129975 38100307 197.29036 231802 117019 89916 0 0 -17820 -5703 -15005 147056 -76 -2354 267803 568090.99 308693.85 0 507332.37 513047.98 545042.81 522553.89 515164.97 296222.77 582999.14 334049.93 0 39958 0 2000027 0 0.0073244423 -0.0048829615 0 8129991.5 0 0 0 0 0 2.000001 2.000001
11.531456  210592.608 8127185 38100307 197.28179 231638 117268 90459 0 0 -17820 -5703 -15005 147056 -76 -2354 265640.01 569994.09 308120.55 0 508252.57 513425.08 541624.78 524056.81 515534.18 295021.46 580967.88 331693.35 0 39927 0 2000027 0 0.0073244423 -0.0048829615 0 8127200.4 0 0 0 0 0 2.000001 2.000001
11.535511  210596.045 8124401 38100307 197.27226 230377 116945 90334 0 0 -17820 -5703 -15005 147056 -76 -2354 261170.66 564773.11 305890.39 0 502976.83 509845.16 540280.45 520996.59 511332.41 287654.79 577119.25 328906 0 39720 0 2000027 0 0.0073244423 -0.0048829615 0 8124418.5 0 0 0 0 0 2.000001 2.000001
11.539569  210599.503 8121693 38100308 197.26785 231122 117665 91523 0 0 -17820 -5703 -15005 147056 -76 -2354 262789.55 565367.1 306437.17 0 503549.97 510635.37 540277.83 521772.78 513381.73 288773.24 579349.04 330507.95 0 39835 0 2000028 0 0.0073244423 -0.0048829615 0 8121711 0 0 0 0 0 2.000001 2.000001
11.54363  210602.953 8118885 38100307 197.25845 231067 118028 92153 0 0 -17820 -5703 -15005 147056 -76 -2354 264511.84 564529.06 306160.58 0 503950.84 510853.36 539638.38 519830.57 512227.37 290787.97 574474.89 328658.69 0 39817 0 2000028 0 0.012207404 -0.0048829615 0 8118900.6 0 0 0 0 0 2.000001 2.000001
11.54774  210606.424 8116068 38100307 197.24986 230975 118326 92759 0 0 -17820 -5703 -15005 147056 -76 -2354 261977.58 564414.81 306653.22 0 501537.78 509970.13 538772.38 520776.04 512246.07 290453.51 575254.79 328091.64 0 39799 0 2000027 0 0.0073244423 -0.0048829615 0 8116083.5 0 0 0 0 0 2.000001 2.000001
11.551899  210609.875 8113183 38100308 197.24533 230768 118602 93325 0 0 -17820 -5703 -15005 147056 -76 -2354 259158.92 562396.21 306596.8 0 500181.63 506010.8 535659.12 519518.08 509972.75 287581.03 574810.91 327644.84 0 39761 0 2000028 0 0.0073244423 -0.0048829615 0 8113200.9 0 0 0 0 0 2.000001 2.000001
11.556016  210613.333 8110440 38100308 197.23598 230342 118771 93980 0 0 -17820 -5703 -15005 147056 -76 -2354 256267.15 561967.72 303731.03 0 498983.39 507522.25 534156.45 517611.23 509099.46 290130.37 571696.45 327097 0 39686 0 2000027 0 0.0073244423 -0.0048829615 0 8110458.9 0 0 0 0 0 2.000001 2.000001
11.560181  210616.778 8107603 38100307 197.22623 228910 118376 94156 0 0 -17820 -5703 -15005 147056 -76 -2354 260259.39 559000.45 301999.08 0 497444.8 504473.99 534657.44 513301.87 509484.44 290363.5 569551.3 326021.32 0 39457 0 2000027 0 0.0073244423 -0.0048829615 0 8107619.2 0 0 0 0 0 2.000001 2.000001
11.564349  210620.200 8104759 38100307 197.21834 228452 118507 94573 0 0 -17820 -5703 -15005 147056 -76 -2354 259242.04 556666.82 301058.66 0 495007.17 503798.47 533024.93 511669.7 506858.14 288053.11 567725.87 323841.87 0 39376 0 2000027 0 0.0073244423 -0.0048829615 0 8104773.8 0 0 0 0 0 2.000001 2.000001
11.568567  210623.656 8101869 38100307 197.21276 228763 119056 95493 0 0 -17820 -5703 -15005 147056 -76 -2354 252251.81 556071.36 301443.46 0 492788.01 501659.01 531879.53 511614.74 504666.37 286661.84 568269.65 322185.13 0 39420 0 2000027 0 0.0073244423 -0.0048829615 0 8101886 0 0 0 0 0 2.000001 2.000001
11.572788  210627.066 8099000 38100308 197.20413 228756 119406 96291 0 0 -17820 -5703 -15005 147056 -76 -2354 253691.93 555901.55 300075.83 0 490351.96 500671.53 530262.6 510602.4 503254.75 284239.4 567672.36 321912.53 0 39412 0 2000027 0 0.0073244423 -0.0048829615 0 8099019.5 0 0 0 0 0 2.000001 2.000001
11.577012  210630.525 8096154 38100307 197.19544 228703 119724 97054 0 0 -17820 -5703 -15005 147056 -76 -2354 261994.11 555518.57 299861.99 0 496059.38 500248.67 529343.25 511174.59 504861.46 283738.97 565955.55 322008.84 0 39400 0 2000027 0 0.0073244423 -0.0048829615 0 8096172.9 0 0 0 0 0 2.000001 2.000001
11.581286  210633.979 8093208 38100307 197.18637 228592 119997 97175 0 0 -17820 -5703 -15005 147056 -76 -2354 255008.03 554624.61 300664.76 0 493734.22 501882.75 530160.99 511245.33 505258.43 282619.38 563712.29 321742.36 0 39375 0 2000026 0 0.0073244423 -0.0048829615 0 8093226.2 0 0 0 0 0 2.000001 2.000001
11.585563  210637.429 8090290 38100308 197.18206 228442 120248 97442 0 0 -17820 -5703 -15005 147056 -76 -2354 250220.82 554667.65 300513.28 0 490542.1 500071.47 529028.85 512629.42 502775.91 283337.4 565066.62 321857.27 0 39346 0 2000027 0 0.0073244423 -0.0048829615 0 8090306.8 0 0 0 0 0 2.000001 2.000001
11.589843  210640.877 8087334 38100308 197.17344 228261 120489 97702 0 0 -17820 -5703 -15005 147056 -76 -2354 260663.79 554702.35 299971.88 0 495122.79 501301.03 528960.08 511459.23 504717.36 281742.15 566643.37 322723.83 0 39307 0 2000027 0 0.0073244423 -0.0048829615 0 8087351 0 0 0 0 0 2.000001 2.000001
11.594173  210644.313 8084425 38100308 197.16423 228126 120762 98204 0 0 -17820 -5703 -15005 147056 -76 -2354 261561.91 555723.59 299589.17 0 495519.86 501700.32 529945.27 511973.75 506863.21 286639.29 566379.22 323715.25 0 39267 0 2000027 0 0.0073244423 -0.0048829615 0 8084443.1 0 0 0 0 0 2.000001 2.000001
11.598506  210647.774 8081470 38100307 197.15902 227985 121022 98644 0 0 -17820 -5703 -15005 147056 -76 -2354 254796.16 555329.81 299847.24 0 492934.58 501496.49 528918.29 511842.09 503129.05 286671.28 566312.59 322368.13 0 39243 0 2000027 0 0.0073244423 -0.0048829615 0 8081488.7 0 0 0 0 0 2.000001 2.000001
11.602889  210651.218 8078518 38100307 197.14988 227851 121310 99038 0 0 -17820 -5703 -15005 147056 -76 -2354 257625.27 555722.9 299775.13 0 494053.06 502185.29 528778.58 511195.11 506002.12 286638.89 565455.73 322461.65 0 39220 0 2000027 0 0.0073244423 -0.0048829615 0 8078536.2 0 0 0 0 0 2.000001 2.000001
11.607229  210654.680 8075522 38100308 197.14193 227692 121560 99192 0 0 -17820 -5703 -15005 147056 -76 -2354 261924.9 555856.26 300304.74 0 495107.49 501703.21 529263.25 510926.75 507912.96 288370.66 565278.97 322760.07 0 39182 0 2000026 0 0.0073244423 -0.0048829615 0 8075539.8 0 0 0 0 0 2.000001 2.000001
11.611619  210658.145 8072534 38100308 197.13251 227589 121831 99775 0 0 -17820 -5703 -15005 147056 -76 -2354 258560.41 552389.18 299546.37 0 492320.91 504126.67 528649.38 510648.41 504335.48 281812.47 565170.85 321297.9 0 39165 0 2000027 0 0.0073244423 -0.0048829615 0 8072550.2 0 0 0 0 0 2.000001 2.000001
11.616059  210661.576 8069471 38100308 197.12825 227451 122084 99969 0 0 -17820 -5703 -15005 147056 -76 -2354 257334.25 554885.38 299762.67 0 493025.49 501370.9 528083.35 510619.47 504993.69 281763.68 564810.43 322529.77 0 39150 0 2000027 0 0.0073244423 -0.0048829615 0 8069487.5 0 0 0 0 0 2.000001 2.000001
11.620455  210665.023 8066487 38100307 197.11921 227359 122356 99942 0 0 -17820 -5703 -15005 147056 -76 -2354 257673.85 554036.97 301037.71 0 494335.96 501252.04 527730.04 511969.34 506272.25 271162.04 566321.48 321938.95 0 39130 0 2000027 0 0.012207404 -0.0048829615 0 8066503.5 0 0 0 0 0 2.000001 2.000001
11.624902  210668.461 8063474 38100308 197.11026 227243 122619 100224 0 0 -17820 -5703 -15005 147056 -76 -2354 261022.52 554862.07 301654.55 0 496059.55 503018.22 529946.6 511773.12 508307.21 287982.04 568752.78 323495.21 0 39101 0 2000028 0 0.0073244423 -0.009765923 0 8063490.1 0 0 0 0 0 2.000001 2.000001
11.629399  210671.923 8060452 38100307 197.10582 227159 122914 100585 0 0 -17820 -5703 -15005 147056 -76 -2354 260563.87 557929.69 299916.27 0 497129.75 504504.31 530167.23 512987.42 506944.04 286528.89 567093.74 321865.91 0 39083 0 2000026 0 0.0073244423 -0.0048829615 0 8060469.8 0 0 0 0 0 2.000001 2.000001
11.6339  210675.379 8057426 38100307 197.0962 227014 123162 100932 0 0 -17820 -5703 -15005 147056 -76 -2354 254737.73 556832.61 300751.42 0 494323.33 503071.71 531204.96 512326.51 505022.65 286230.33 568723.7 321543.92 0 39055 0 2000027 0 0.0073244423 -0.0048829615 0 8057445 0 0 0 0 0 2.000001 2.000001
11.638404  210678.828 8054395 38100307 197.08725 226828 123424 101166 0 0 -17820 -5703 -15005 147056 -76 -2354 258782.53 555017.62 300718.04 0 495162.78 503732.85 530361.17 513058.26 507629.69 285124 566489.13 322840.55 0 39022 0 2000027 0 0.0073244423 -0.0048829615 0 8054413.3 0 0 0 0 0 2.000001 2.000001
11.642912  210682.275 8051362 38100307 197.0784 226749 123718 101430 0 0 -17820 -5703 -15005 147056 -76 -2354 261207.12 555699.11 301276.97 0 497166.13 505005.35 530536.06 512422.61 507246.57 282661.43 566344.51 323875.89 0 38998 0 2000028 0 0.0073244423 -0.0048829615 0 8051379.8 0 0 0 0 0 2.000001 2.000001
11.64747  210685.724 8048287 38100307 197.07481 225375 123294 101042 0 0 -17820 -5703 -15005 147056 -76 -2354 253260.9 553012.31 299862.93 0 489673.88 502172.96 528664.33 509374.38 501947.81 287811.12 564616.21 318981.07 0 38779 0 2000027 0 0.012207404 -0.0048829615 0 8048303.2 0 0 0 0 0 2.000001 2.000001
11.652032  210689.178 8045223 38100307 197.06556 223488 122608 101021 0 0 -17820 -5703 -15005 147056 -76 -2354 253482.8 550943.4 296173.48 0 490643.95 498164.59 524491.49 507913.36 501612.88 283099.7 560687.37 319637.68 0 38476 0 2000027 0 0.0073244423 -0.0048829615 0 8045238.1 0 0 0 0 0 2.000001 2.000001
11.656597  210692.630 8042112 38100308 197.05609 226356 124596 102986 0 0 -17820 -5703 -15005 147056 -76 -2354 257536.17 557052.24 301419.98 0 494828.57 503066.39 528782.73 511229.69 507620.19 286030.81 563240.7 323228.74 0 38916 0 2000027 0 0.0073244423 -0.0048829615 0 8042128 0 0 0 0 0 2.000001 2.000001
11.661213  210696.082 8039005 38100307 197.04648 226265 124904 103219 0 0 -17820 -5703 -15005 147056 -76 -2354 255447.5 553542.97 300788.31 0 493596.99 502608.71 527864.41 510554.93 505220.25 288748.32 566180.07 321509.19 0 38894 0 2000027 0 0.0073244423 -0.0048829615 0 8039020.6 0 0 0 0 0 2.000001 2.000001
11.665833  210699.530 8035871 38100308 197.04329 225022 124592 103454 0 0 -17820 -5703 -15005 147056 -76 -2354 256294.65 552729.34 299369.86 0 489260.36 501312.94 527795.1 508746.34 502191.33 285356.35 565775.73 320187.85 0 38696 0 2000027 0 0.0073244423 -0.0048829615 0 8035886.4 0 0 0 0 0 2.000001 2.000001
11.670457  210702.973 8032758 38100307 197.03427 225890 125481 104638 0 0 -17820 -5703 -15005 147056 -76 -2354 260913.16 555031.94 298968.42 0 493820.07 501405.41 528542.76 510890.27 506891.43 287959.23 564063.51 322727.41 0 38825 0 2000027 0 0.0073244423 -0.0048829615 0 8032773.6 0 0 0 0 0 2.000001 2.000001
11.675132  210706.415 8029571 38100307 197.02499 225689 125765 105415 0 0 -17820 -5703 -15005 147056 -76 -2354 251817.43 552151.84 298604.09 0 489937.93 500313.96 525760.34 509236.28 504059.72 283547.69 563997.78 319161.87 0 38787 0 2000028 0 0.0073244423 -0.0048829615 0 8029587.5 0 0 0 0 0 2.000001 2.000001
11.67981  210709.852 8026434 38100307 197.02096 225713 126186 106327 0 0 -17820 -5703 -15005 147056 -76 -2354 253687.15 552686.85 297599.87 0 491117.91 501260.96 524984.7 506513.73 501776.27 281100.79 562771.51 319308.48 0 38792 0 2000027 0 0.0073244423 -0.0048829615 0 8026451.1 0 0 0 0 0 2.000001 2.000001
11.684493  210713.293 8023273 38100308 197.01097 225062 126220 106594 0 0 -17820 -5703 -15005 147056 -76 -2354 258519.43 550278.94 297611.21 0 489300.36 498820.99 522157.22 507346.33 501483.54 283715.45 561285.72 319642.4 0 38682 0 2000027 0 0.0073244423 -0.0048829615 0 8023290.5 0 0 0 0 0 2.000001 2.000001
11.689226  210716.746 8020131 38100307 197.00169 225450 126818 107508 0 0 -17820 -5703 -15005 147056 -76 -2354 256336.45 550292.64 297001.72 0 489907.36 497752.88 523577.27 506759.81 503964.12 272698.52 561169.83 317851.76 0 38736 0 2000027 0 0.012207404 -0.0048829615 0 8020149.5 0 0 0 0 0 2.000001 2.000001
11.693916  210720.192 8016969 38100307 196.99281 225306 127158 108274 0 0 -17820 -5703 -15005 147056 -76 -2354 251995.76 548813.54 297234.54 0 489779.58 495277.07 523901.83 505577.18 500932.39 280429.81 559724.05 318080.86 0 38710 0 2000028 0 0.0073244423 -0.0048829615 0 8016987.4 0 0 0 0 0 2.000001 2.000001
11.698705  210723.621 8013775 38100307 196.98792 224924 127319 108900 0 0 -17820 -5703 -15005 147056 -76 -2354 253834.07 548627.77 295455.75 0 488870.62 495548.67 521401.69 505258.36 501477.75 283074.97 559677.05 318585.75 0 38644 0 2000026 0 0.012207404 -0.0048829615 0 8013792.9 0 0 0 0 0 2.000001 2.000001
11.70345  210727.095 8010551 38100307 196.97918 223689 127019 108792 0 0 -17820 -5703 -15005 147056 -76 -2354 256878.81 545892.37 294237.97 0 485787.32 493922.58 521589.89 503557.58 499288.18 278554.42 556334.5 316019.82 0 38444 0 2000027 0 0.0073244423 -0.0048829615 0 8010569.4 0 0 0 0 0 2.000001 2.000001
11.708246  210730.544 8007322 38100307 196.97017 225023 128178 109969 0 0 -17820 -5703 -15005 147056 -76 -2354 255629.38 548594.83 297743.85 0 486322.84 498503.15 521540.12 504335.87 501726.57 279478.34 557118.19 318380.96 0 38642 0 2000027 0 0.0073244423 -0.0048829615 0 8007339.8 0 0 0 0 0 2.000001 2.000001
11.713047  210734.019 8004062 38100307 196.96105 224880 128503 110433 0 0 -17820 -5703 -15005 147056 -76 -2354 252409.28 548416.45 296830.92 0 487769.65 495613.99 522406.89 505125.28 499287.76 280318.09 559360.1 316398.22 0 38616 0 2000028 0 0.0073244423 -0.0048829615 0 8004079.4 0 0 0 0 0 2.000001 2.000001
11.717899  210737.451 8000824 38100307 196.95705 224731 128788 110887 0 0 -17820 -5703 -15005 147056 -76 -2354 253626.05 547296.64 295816.31 0 488646.43 494801.75 522585.96 503593.15 500666.13 282890.05 557020.76 316953.92 0 38591 0 2000027 0 0.0073244423 -0.0048829615 0 8000841.2 0 0 0 0 0 2.000001 2.000001
11.722755  210740.882 7997549 38100308 196.94803 224591 129110 111424 0 0 -17820 -5703 -15005 147056 -76 -2354 257647.24 548609.24 296319.47 0 488124.22 495892.46 522969.75 504014.61 504629.77 282629.93 558799.54 316576.76 0 38565 0 2000027 0 0.012207404 -0.0048829615 0 7997567.2 0 0 0 0 0 2.000001 2.000001
11.727615  210744.340 7994316 38100308 196.93935 224456 129390 111765 0 0 -17820 -5703 -15005 147056 -76 -2354 253029.92 548001.11 296389.05 0 486050.66 496237.27 521662.37 503896.99 500271.92 282096.58 557436.25 316062.35 0 38533 0 2000027 0 0.0073244423 -0.0048829615 0 7994333.7 0 0 0 0 0 2.000001 2.000001
11.73248  210747.821 7991045 38100307 196.93524 224347 129698 112199 0 0 -17820 -5703 -15005 147056 -76 -2354 245429.17 546270.91 296552.6 0 483512.23 495459.15 522431.69 503342.3 496089.12 281307.22 557129.64 314888.51 0 38512 0 2000026 0 0.0073244423 -0.0048829615 0 7991061.9 0 0 0 0 0 2.000001 2.000001
